BrightBox,Project ID,Job Code,Address,Utility Company,TU Invoice,City,CAP date approved,Permit Approval Date,Created Date,Install Date,PTO Recorded Date,Project Status
,PR-3003809783,221R-131PICK,131 East Rd Westminster MA USA 01473,National Grid,"$8,157.66",WESTMINSTER,4/15/2025,5/5/2025,2/6/2026,2/24/2026,-,"Installed, Pending TU"
,PR-3001199937,281R-523MAGI,2523 Vermont Rte 100B Moretown VT USA 05660,Green Mountain Power,$860.81,Moretown,9/7/2023,5/7/2024,5/2/2024,-,-,Cancelled
,PR-3001110981,281R-007TRAH,7 Skylark Terrace Barre VT USA 05641,Green Mountain Power,"$1,200.14",Barre,6/6/2023,9/5/2023,11/3/2023,-,-,Cancelled
,PR-3001039279,281R-320MACA,320 Gallagher Acrs Ext Waterbury Village Historic District VT USA 05676,Green Mountain Power,"$1,646.07",Waterbury Village Historic District,4/30/2023,5/4/2023,4/11/2023,-,-,Cancelled
,PR-3002207565,224R-295LUCK,295 Seymour Ave Springfield MA USA 01109,WMECO,"$6,841.24",Springfield,3/5/2024,-,4/29/2024,-,-,Cancelled
,PR-3004155211,223R-012CAST,12 Knights Crescent St Randolph MA USA 02368,National Grid,"$8,157.66",RANDOLPH,7/15/2025,7/24/2025,9/26/2025,10/21/2025,-,"Installed, Pending TU"
,PR-3001402242,224R-205OCON,205 Old Chesterfield Rd Williamsburg MA USA 01096,WMECO,$950.39,Williamsburg,7/23/2023,-,9/11/2023,-,-,Cancelled
,PR-3001384832,221R-061STEE,61 Whalom Rd Lunenburg MA USA 01462,UNITIL,"$1,054.04",Lunenburg,7/20/2023,7/31/2023,9/22/2023,-,-,Cancelled
,PR-3003814616,223R-68OKENN,68 Oregon Ave Rockland MA USA 02370,National Grid,"$7,483.28",ROCKLAND,5/8/2025,5/20/2025,7/31/2025,-,-,Cancelled
,PR-3003156921,221R-034THE4,34 Arkwright Rd Webster MA USA 01570,National Grid,"$7,816.28",Webster,10/31/2024,11/13/2024,3/10/2025,-,-,Cancelled
,PR-3004003376,221R-064RODR,64 Timothy Cir Springfield MA USA 01119,Eversource,"$10,057.85",SPRINGFIELD,7/18/2025,-,9/18/2025,-,-,Cancelled
,PR-3003294845,223R-005BOUD,5 Deerfield Dr Plainville MA USA 02762,National Grid,$0.00,Plainville,12/9/2024,1/13/2025,2/12/2025,-,-,Cancelled
,PR-3001281761,281R-040TOML,40 Kriste Ln Jericho VT USA 05465,Green Mountain Power,$708.88,Jericho,9/13/2023,9/15/2023,9/25/2023,-,-,Cancelled
,PR-3004227388,221R-204DARO,204 Mendon St Blackstone MA USA 01504,National Grid,"$8,920.25",BLACKSTONE,7/29/2025,9/10/2025,10/6/2025,10/21/2025,-,"Installed, Pending TU"
,PR-3002275292,223R-136LALL,136 Dagmar Dr Brockton MA USA 02302,National Grid,"$7,102.70",Brockton,3/25/2024,4/2/2024,5/9/2024,-,-,Cancelled
,PR-3003411230,221R-017ANU1,17 Overland St Fitchburg MA USA 01420,UNITIL,"$8,240.30",Fitchburg,2/13/2025,-,5/16/2025,-,-,Cancelled
,PR-3002692883,221R-030BLAC,30 Wheeler Rd Townsend MA USA 01474,UNITIL,"$4,745.68",West Townsend,5/31/2025,10/9/2025,7/18/2025,-,-,Cancelled
,PR-3003052869,221R-084DUNN,84 Long Hill Rd Brookfield MA USA 01506,National Grid,"$9,731.91",Brookfield,9/19/2024,10/2/2024,12/13/2024,-,-,Cancelled
,PR-3001791248,281R-122GEOR,122 Cherry Tree Hill Rd East Montpelier VT USA 05651,Washington Electric Co-Op,$797.94,East Montpelier,12/4/2023,12/6/2023,10/11/2023,-,-,Cancelled
,PR-3002510957,281R-008NUNN,8 Mountainview St Montpelier VT USA 05602,Green Mountain Power,"$1,201.56",Montpelier,6/12/2024,-,5/11/2024,-,-,Cancelled
,PR-3003670011,221R-56SCLOU,56 Sunrise Ave Leominster MA USA 01453,National Grid,"$7,483.28",LEOMINSTER,3/20/2025,4/14/2025,5/28/2025,-,-,Cancelled
,PR-3004990701,221R-071CHUD,71 Huntington Rd Hadley MA USA 01035,WMECO,"$3,371.92",HADLEY,3/25/2026,-,4/16/2026,-,-,Cancelled
,PR-3002555885,221R-009LAPO,9 Vine St Fitchburg MA USA 01420,UNITIL,"$1,559.15",Fitchburg,9/14/2024,11/22/2024,10/30/2024,-,-,Cancelled
,PR-3001898151,281R-050LAMA,50 Hunting Ridge Ln Milton VT USA 05468,Green Mountain Power,"$1,072.72",Milton,11/21/2023,11/28/2023,11/10/2023,-,-,Cancelled
,PR-3003926475,221R-126MANO,126 Governor St Springfield MA USA 01104,WMECO,"$7,775.63",SPRINGFIELD,5/27/2025,-,6/27/2025,-,-,Cancelled
,PR-3003087032,223R-555NEVI,555 Hart St Dighton MA USA 02715,National Grid,"$8,000.00",Dighton,9/26/2024,10/17/2024,11/25/2024,-,-,Cancelled
,PR-3003942319,221R-097HANL,97 Norwood St Greenfield MA USA 01301,WMECO,"$4,782.56",GREENFIELD,5/28/2025,-,6/13/2025,-,-,Cancelled
,PR-3003821505,221R-37CYURS,37 Cedar St Auburn MA USA 01501,National Grid,"$10,059.27",AUBURN,5/8/2025,2/12/2026,1/14/2026,3/13/2026,-,"Installed, Pending TU"
,PR-3003968276,221R-208UCAR,208 School St Agawam MA USA 01001,WMECO,"$4,836.00",AGAWAM,9/30/2025,-,10/14/2025,-,-,Cancelled
,PR-3003694955,221R-111MADI,111 Burnham Rd Greenfield MA USA 01301,WMECO,"$20,848.20",GREENFIELD,8/21/2025,12/29/2025,9/29/2025,4/9/2026,-,"Installed, Pending TU"
,PR-3002332476,221R-005LEE3,5 Arlington St #1 Worcester MA USA 01604,National Grid,"$1,000.00",Worcester,3/30/2024,4/3/2024,7/14/2025,-,-,Cancelled
,PR-3002430637,221R-375STRU,375 Bennett St Wrentham MA USA 02093,National Grid,"$1,919.43",Wrentham,5/6/2024,5/14/2024,4/22/2024,-,-,Cancelled
,PR-3003235468,221R-052KIWE,52 Hurd St Fitchburg MA USA 01420,UNITIL,"$6,136.67",Fitchburg,11/6/2024,1/22/2025,1/10/2025,-,-,Cancelled
,PR-3003785250,221R-101TILB,101 Gunn Rd Southampton MA USA 01073,WMECO,"$2,441.06",SOUTHAMPTON,4/21/2025,-,5/6/2025,-,-,Cancelled
,PR-3004145712,221R-350DECE,350 Barker Rd Pittsfield MA USA 01201,WMECO,"$4,410.98",PITTSFIELD,7/24/2025,10/2/2025,8/21/2025,-,-,Cancelled
,PR-3004057506,221R-091CARM,91 Greenridge Dr Dalton MA USA 01226,WMECO,"$3,831.43",DALTON,6/25/2025,-,8/15/2025,-,-,Cancelled
,PR-3004081070,221R-109WOJN,109 Vista St Pittsfield MA USA 01201,WMECO,"$8,795.77",PITTSFIELD,7/1/2025,-,7/29/2025,-,-,Cancelled
,PR-3004087540,221R-005WEEK,5 Paula Ave Pittsfield MA USA 01201,WMECO,"$4,188.61",PITTSFIELD,7/2/2025,-,7/21/2025,-,-,Cancelled
,PR-3002975197,223R-017NORM,17 Theodore Ln Attleboro MA USA 02703,National Grid,"$8,669.79",Attleboro,9/16/2024,9/23/2024,11/26/2024,-,-,Cancelled
,PR-3003678240,221R-465LANN,465 Franklin Rd Fitchburg MA USA 01420,UNITIL,"$8,010.39",FITCHBURG,3/14/2025,-,7/29/2025,-,-,Cancelled
,PR-3002306816,221R-036GIEM,36 Sheryl Dr Northbridge MA USA 01588,National Grid,"$7,102.70",Whitinsville,3/28/2024,4/8/2024,12/12/2024,-,-,Cancelled
,PR-3002285174,223R-048FRAN,48 Sprague Ave Brockton MA USA 02302,National Grid,"$7,763.11",Brockton,4/19/2024,4/30/2024,10/28/2024,10/30/2024,-,Cancelled
,PR-3002391016,281R-695SOU1,695 Deer Creek Ln Saint Johnsbury VT USA 05819,Green Mountain Power,$969.35,Saint Johnsbury,4/17/2024,5/13/2024,4/11/2024,-,-,Cancelled
,PR-3002392658,281R-352BJOR,352 E Rd Waitsfield VT USA 05673,Green Mountain Power,"$1,256.70",Waitsfield,5/17/2024,5/22/2024,4/11/2024,-,-,Cancelled
,PR-3002585625,223R-046URBA,46 Leonard Ln Norwell MA USA 02061,National Grid,"$8,753.75",Norwell,7/29/2024,8/28/2024,9/3/2024,-,-,Cancelled
,PR-3002517605,224R-050FARR,50 Line St Easthampton MA USA 01027,WMECO,$685.73,Easthampton,5/20/2024,-,5/13/2024,-,-,Cancelled
,PR-3002403779,224R-087FARR,87 High St Southampton MA USA 01073,WMECO,"$1,331.75",Southampton,4/27/2024,-,4/13/2024,-,-,Cancelled
,PR-3003821276,221R-35WROBE,35 Wheeler Ave Orange MA USA 01364,National Grid,"$2,100.00",ORANGE,5/6/2025,6/26/2025,8/13/2025,-,-,Cancelled
,PR-3003371391,222R-004MA12,4 Tyler St Methuen MA USA 01844,National Grid,"$7,483.28",Methuen,12/12/2024,12/19/2024,2/18/2025,-,-,Cancelled
,PR-3003729471,221R-6BLROYC,6 Blueberry Hill Rd Longmeadow MA USA 01106,WMECO,"$3,826.12",LONGMEADOW,4/13/2025,-,4/23/2025,-,-,Cancelled
,PR-3003752726,222R-057SOOD2,57 Bow St Lexington MA USA 02420,Eversource,"$3,235.00",LEXINGTON,8/6/2025,10/21/2025,10/10/2025,11/5/2025,-,"Installed, Pending TU"
,PR-3002602459,222R-081MEJ2,81 Boston St Methuen MA USA 01844,National Grid,"$7,763.11",Methuen,8/30/2024,10/24/2024,12/6/2024,-,-,Cancelled
,PR-3003343163,221R-020ESTA,20 Balsam Dr Townsend MA USA 01469,UNITIL,"$1,527.23",Townsend,12/20/2024,-,3/18/2025,-,-,Cancelled
,PR-3004745113,221R-247DEJE,247 St Nicholas Ave Worcester MA USA 01606,National Grid,"$8,157.66",WORCESTER,12/31/2025,1/26/2026,5/22/2026,-,-,Pending Install
,PR-3003166973,224R-097CHAR,97 Van Meter Dr Amherst MA USA 01002,WMECO,"$2,487.48",Amherst,11/7/2024,-,12/4/2024,-,-,Cancelled
,PR-3004092959,221R-011SHEA,11 Conifer Dr Agawam MA USA 01001,WMECO,"$11,647.30",AGAWAM,6/26/2025,-,7/18/2025,-,-,Cancelled
,PR-3003749058,222R-255GRAY,255 Woodbury St South Hamilton MA USA 01982,National Grid,"$8,000.00",Hamilton,7/31/2025,8/19/2025,11/6/2025,11/25/2025,-,"Installed, Pending TU"
,PR-3003751662,221R-257BLOO2,257 Prospect St Framingham MA USA 01701,Eversource,"$9,335.00",Framingham,6/11/2025,7/17/2025,11/18/2025,11/26/2025,-,"Installed, Pending TU"
,PR-3004747398,221R-394CARR,394 N LIBERTY ST BELCHERTOWN MA US 01007,National Grid,"$2,027.12",BELCHERTOWN,1/5/2026,1/30/2026,2/17/2026,3/10/2026,-,"Installed, Pending TU"
,PR-3001937482,224R-278PRIG,278 Hell's Peak Rd Londonderry VT USA 05148,Green Mountain Power,"$2,007.61",Londonderry,2/12/2024,2/14/2024,11/29/2023,-,-,Cancelled
,PR-3004017096,223R-007ROGE2,7 Brierpatch Ln Mattapoisett MA USA 02739,Eversource,"$1,630.12",Mattapoisett,6/11/2025,6/17/2025,7/11/2025,-,-,Cancelled
,PR-3004804060,223R-033TETR2,2033 Elm St Dighton MA USA 02715,National Grid,"$11,236.85",Dighton,1/29/2026,2/4/2026,4/20/2026,5/14/2026,-,"Installed, Pending TU"
,PR-3004548824,222R-017RAMI2,17 Dover St #1 Nashua NH USA 03063,Eversource,"$8,809.37",Nashua,10/31/2025,11/20/2025,1/26/2026,-,-,Cancelled
,PR-3004081009,221R-185YOHA,185 Yokun Rd Pittsfield MA USA 01201,Eversource,"$10,678.24",Pittsfield,8/5/2025,-,9/22/2025,-,-,Cancelled
,PR-3003747457,221R-74SSCHI,74 S Ashburnham Rd Westminster MA USA 01473,National Grid,"$8,157.66",Westminster,4/26/2025,5/12/2025,12/15/2025,-,-,Cancelled
,PR-3003648854,221R-207GAUM,207-209 Main St Gilbertville MA USA 01031,National Grid,"$9,521.60",New Braintree,3/11/2025,4/4/2025,6/2/2025,-,-,Cancelled
,PR-3004745388,223R-023FOLC2,23 Mayflower Cir Whitman MA USA 02382,National Grid,"$10,171.17",Whitman,1/14/2026,1/21/2026,3/16/2026,-,-,Cancelled
,PR-3004194474,222R-171LEON2,171 Cardigan Rd Tewksbury MA USA 01876,National Grid,"$7,773.33",Tewksbury,10/9/2025,10/22/2025,7/16/2025,1/16/2026,-,"Installed, Pending TU"
,PR-3004113720,221R-300SERE,300 Main St Townsend MA USA 01469,UNITIL,"$6,925.57",Townsend,10/22/2025,-,12/8/2025,-,-,Cancelled
,PR-3004745499,221R-058FOST,58 Chapin Cir Ludlow MA US 01056,WMECO,"$16,037.29",Ludlow,1/14/2026,-,5/22/2026,-,-,Cancelled
,PR-3003811212,221R-2WEVONO,2 Western Ave Milford MA USA 01757,National Grid,"$11,005.50",MILFORD,4/22/2025,5/2/2025,5/20/2026,-,-,Pending Install
,PR-3001568761,281R-111VIKO,111 Cemetary Hill Rd #1 Goshen VT USA 05733,Green Mountain Power,"$1,291.28",Goshen,11/13/2023,-,2/7/2024,-,-,Cancelled
,PR-3004949898,221R-018MATE,18 Leroy Pl Springfield MA USA 01104,WMECO,"$39,832.30",Springfield,3/16/2026,-,5/22/2026,-,-,Cancelled
,PR-3004595881,221R-012LINS2,12 Sampson Road Huntington MA USA 01050,WMECO,"$4,679.95",Huntington,11/11/2025,-,12/12/2025,-,-,Cancelled
,PR-3004728023,221R-076VENN,76 Lyon Rd West Brookfield MA USA 01585,National Grid,"$8,157.66",West Brookfield,2/9/2026,3/18/2026,5/13/2026,-,-,Cancelled
,PR-3002242508,223R-146BORD,146 Linden St Attleboro MA USA 02703,National Grid,$887.97,Attleboro,3/19/2024,3/27/2024,4/25/2024,-,-,Cancelled
,PR-3004875020,222R-004HERS2,4 LYNNE AVE SALISBURY MA US 01952,National Grid,"$2,027.12",SALISBURY,2/24/2026,3/19/2026,5/18/2026,-,-,Pending Install
,PR-3003735513,223R-757SNOO,757 Tremont St Dighton MA USA 02764,National Grid,"$8,762.10",Dighton,4/7/2025,4/29/2025,5/12/2026,-,-,Cancelled
,PR-3002221824,224R-213DEV2,213 Huntington Rd Worthington MA USA 01098,WMECO,"$2,556.58",Worthington,3/25/2024,-,4/2/2024,-,-,Cancelled
,PR-3004285352,221R-089ROSA,89 Ashland Ave Springfield MA USA 01119,Eversource,"$3,528.14",SPRINGFIELD,8/14/2025,-,8/26/2025,-,-,Cancelled
,PR-3004904903,221R-063SEPI,63 Fisherdick Rd Ware MA USA 01082,National Grid,"$2,027.12",Ware,3/3/2026,-,5/1/2026,-,-,Pending Install
,PR-3004589597,221R-008FIKE2,8 DUDLEY RD OXFORD MA US 01540,National Grid,"$7,442.16",OXFORD,11/4/2025,11/26/2025,1/21/2026,2/5/2026,-,"Installed, Pending TU"
,PR-3003773601,223R-29SLOUI,29 S Leyden St Brockton MA USA 02302,National Grid,"$9,094.06",Brockton,5/29/2025,-,7/28/2025,-,-,Cancelled
,PR-3004744165,221R-185YOHA2,185 Yokun Rd Pittsfield MA USA 01201,WMECO,"$3,432.17",Pittsfield,1/13/2026,-,4/24/2026,-,-,Pending Install
,PR-3003680744,223R-60CGENT,60 Clinton Rd West Bridgewater MA USA 02379,National Grid,"$11,435.70",West Bridgewater,3/28/2025,4/2/2025,5/6/2026,-,-,Cancelled
,PR-3004764239,221R-467LAHT,1467 Massachusetts Ave Lunenburg MA USA 01462,UNITIL,"$15,609.58",Lunenburg,2/4/2026,-,5/22/2026,-,-,Cancelled
,PR-3004324225,223R-159BENN,159 Park Ave Wareham MA USA 02538,Eversource,$986.88,Wareham,8/28/2025,10/20/2025,11/6/2025,11/15/2025,-,"Installed, Pending TU"
,PR-3004087743,221R-367BAKE2,367 Townsend Hill Rd Townsend MA USA 01469,UNITIL,"$6,393.74",TOWNSEND,7/16/2025,-,8/12/2025,-,-,Cancelled
